1000006	0.059689	 2.8035	17.8035	 38             71            385           5.67       142.5038	
1000006	0.059689	 2.9886	17.9886	 28             38            257           3.74      62.946545	
1000007	0.059709	0.08966	18.0897	 48             66            410           9.47       106.2815	
1000007	0.059709	0.12282	18.1228	 45             43            422           6.16      103.09698	
1000007	0.059709	0.17864	18.1786	 72             53            572           9.78      72.247457	
1000007	0.059709	0.20765	18.2076	 53             31            567           9.84      84.605731	
1000007	0.059709	0.54738	18.5474	 53             45            585          10.09      72.178642	
1000007	0.059709	0.63073	18.6307	 30             58            324           4.86      51.415827	
1000007	0.059709	 0.6969	18.6969	 40             55            410            6.9      138.85913	
1000007	0.059709	0.73936	18.7394	 24             18            216           7.08      95.456112	
1000007	0.059709	0.78948	18.7895	 68             26            639            8.9      187.44179	
1000007	0.059709	0.96443	18.9644	 58             20            545           8.66      82.949268	
1000007	0.059709	0.99796	 18.998	 52             44            423           7.38      83.041643	
1000007	0.059709	 1.1054	19.1054	 24             34            230           4.56      60.245111	
1000007	0.059709	 1.1276	19.1276	 58             26            499           6.96      85.712332	
1000007	0.059709	 1.4724	19.4724	 63             46            522          11.38      81.460649	
1000007	0.059709	 1.5099	19.5099	 41             16            350           6.23      115.50685	
1000007	0.059709	 1.5752	19.5752	 48             21            433           8.98      106.29319	
1000007	0.059709	   1.62	  19.62	 52             51            477           10.7      89.293236	
1000007	0.059709	 1.6909	19.6909	 84             26            619          10.84      75.068214	
1000007	0.059709	 1.7875	19.7875	 28             34            283           5.12      54.102689	
1000007	0.059709	 1.8803	19.8803	 45             45            384            8.4      80.774948	
1000007	0.059709	 2.3092	20.3092	 45             61            461           9.68      136.63334	
1000007	0.059709	 2.3359	20.3359	 58             34            455           8.19      89.313783	
1000007	0.059709	 2.3635	20.3635	 57             22            492           7.29      95.812176	
1000007	0.059709	  2.694	 20.694	 43             50            429          12.62      95.480817	
1000007	0.059709	 2.9443	20.9443	 40             36            488           6.19      109.28334	
1000007	0.059709	 2.9598	20.9598	 81             85            690          11.02      146.11616	
1000008	0.059693	0.14184	21.1418	 46             20            430           8.78      104.71374	
